,state,census region,year,date,shipments
1640,California,Pacific,2020,2020-05-01,1735232.9677419355
1641,California,Pacific,2020,2020-06-01,2223987.1612903224
1642,California,Pacific,2020,2020-07-01,2356653.204301075
1643,California,Pacific,2020,2020-08-01,2160280.59139785
1644,California,Pacific,2020,2020-09-01,2019255.0752688174
1645,California,Pacific,2020,2020-10-01,2082317.0
1646,California,Pacific,2020,2020-11-01,1725685.7741935484
1647,California,Pacific,2020,2020-12-01,1702216.0967741935
1648,California,Pacific,2021,2021-01-01,1721281.3870967743
1649,California,Pacific,2021,2021-02-01,1530856.4193548388
1650,California,Pacific,2021,2021-03-01,1849771.8709677418
1651,California,Pacific,2021,2021-04-01,1884661.3870967743
1652,California,Pacific,2021,2021-05-01,2022000.0
1653,California,Pacific,2021,2021-06-01,2141000.0
1654,California,Pacific,2021,2021-07-01,2043000.0
1655,Colorado,Mountain,1994,1994-01-01,200642.0
1656,Colorado,Mountain,1994,1994-02-01,191526.0
1657,Colorado,Mountain,1994,1994-03-01,209766.0
1658,Colorado,Mountain,1994,1994-04-01,217118.0
1659,Colorado,Mountain,1994,1994-05-01,248222.0
1660,Colorado,Mountain,1994,1994-06-01,276520.0
1661,Colorado,Mountain,1994,1994-07-01,252401.0
1662,Colorado,Mountain,1994,1994-08-01,263369.0
1663,Colorado,Mountain,1994,1994-09-01,223884.0
1664,Colorado,Mountain,1994,1994-10-01,201486.0
1665,Colorado,Mountain,1994,1994-11-01,211909.0
1666,Colorado,Mountain,1994,1994-12-01,209059.0
1667,Colorado,Mountain,1995,1995-01-01,202280.0
1668,Colorado,Mountain,1995,1995-02-01,191705.0
1669,Colorado,Mountain,1995,1995-03-01,225445.0
1670,Colorado,Mountain,1995,1995-04-01,208201.0
1671,Colorado,Mountain,1995,1995-05-01,223314.0
1672,Colorado,Mountain,1995,1995-06-01,272613.0
1673,Colorado,Mountain,1995,1995-07-01,292660.0
1674,Colorado,Mountain,1995,1995-08-01,296616.0
1675,Colorado,Mountain,1995,1995-09-01,237254.0
1676,Colorado,Mountain,1995,1995-10-01,245573.0
1677,Colorado,Mountain,1995,1995-11-01,224630.0
1678,Colorado,Mountain,1995,1995-12-01,235775.0
1679,Colorado,Mountain,1996,1996-01-01,226285.0
1680,Colorado,Mountain,1996,1996-02-01,228486.0
1681,Colorado,Mountain,1996,1996-03-01,226043.0
1682,Colorado,Mountain,1996,1996-04-01,251898.0
1683,Colorado,Mountain,1996,1996-05-01,275612.0
1684,Colorado,Mountain,1996,1996-06-01,293976.0
1685,Colorado,Mountain,1996,1996-07-01,301064.0
1686,Colorado,Mountain,1996,1996-08-01,279415.0
1687,Colorado,Mountain,1996,1996-09-01,254888.0
1688,Colorado,Mountain,1996,1996-10-01,247173.0
1689,Colorado,Mountain,1996,1996-11-01,245382.0
1690,Colorado,Mountain,1996,1996-12-01,222110.0
1691,Colorado,Mountain,1997,1997-01-01,226444.51612903227
1692,Colorado,Mountain,1997,1997-02-01,200809.0
1693,Colorado,Mountain,1997,1997-03-01,239448.0
1694,Colorado,Mountain,1997,1997-04-01,259200.0
1695,Colorado,Mountain,1997,1997-05-01,276112.5483870968
1696,Colorado,Mountain,1997,1997-06-01,284620.96774193546
1697,Colorado,Mountain,1997,1997-07-01,294598.0967741936
1698,Colorado,Mountain,1997,1997-08-01,291969.93548387097
1699,Colorado,Mountain,1997,1997-09-01,250087.74193548388
1700,Colorado,Mountain,1997,1997-10-01,246834.51612903227
1701,Colorado,Mountain,1997,1997-11-01,214550.61290322582
1702,Colorado,Mountain,1997,1997-12-01,225878.70967741936
1703,Colorado,Mountain,1998,1998-01-01,224827.0
1704,Colorado,Mountain,1998,1998-02-01,200807.0
1705,Colorado,Mountain,1998,1998-03-01,248980.0
1706,Colorado,Mountain,1998,1998-04-01,301221.0
1707,Colorado,Mountain,1998,1998-05-01,256412.0
1708,Colorado,Mountain,1998,1998-06-01,296978.0
1709,Colorado,Mountain,1998,1998-07-01,305226.0
1710,Colorado,Mountain,1998,1998-08-01,298016.0
1711,Colorado,Mountain,1998,1998-09-01,293524.0
1712,Colorado,Mountain,1998,1998-10-01,251399.0
1713,Colorado,Mountain,1998,1998-11-01,228770.0
1714,Colorado,Mountain,1998,1998-12-01,274061.0
1715,Colorado,Mountain,1999,1999-01-01,222678.0
1716,Colorado,Mountain,1999,1999-02-01,231431.0
1717,Colorado,Mountain,1999,1999-03-01,273000.0
1718,Colorado,Mountain,1999,1999-04-01,284572.0
1719,Colorado,Mountain,1999,1999-05-01,270457.0
1720,Colorado,Mountain,1999,1999-06-01,299472.0
1721,Colorado,Mountain,1999,1999-07-01,319000.0
1722,Colorado,Mountain,1999,1999-08-01,311100.0
1723,Colorado,Mountain,1999,1999-09-01,283840.0
1724,Colorado,Mountain,1999,1999-10-01,240394.0
1725,Colorado,Mountain,1999,1999-11-01,250672.0
1726,Colorado,Mountain,1999,1999-12-01,256740.0
1727,Colorado,Mountain,2000,2000-01-01,264052.0
1728,Colorado,Mountain,2000,2000-02-01,276276.0
1729,Colorado,Mountain,2000,2000-03-01,289872.0
1730,Colorado,Mountain,2000,2000-04-01,256846.0
1731,Colorado,Mountain,2000,2000-05-01,326875.0
1732,Colorado,Mountain,2000,2000-06-01,324018.0
1733,Colorado,Mountain,2000,2000-07-01,319629.0
1734,Colorado,Mountain,2000,2000-08-01,330459.0
1735,Colorado,Mountain,2000,2000-09-01,260524.0
1736,Colorado,Mountain,2000,2000-10-01,254719.0
1737,Colorado,Mountain,2000,2000-11-01,223465.0
1738,Colorado,Mountain,2000,2000-12-01,212928.0
1739,Colorado,Mountain,2001,2001-01-01,300094.0
1740,Colorado,Mountain,2001,2001-02-01,292509.0
1741,Colorado,Mountain,2001,2001-03-01,308837.0
1742,Colorado,Mountain,2001,2001-04-01,300398.0
1743,Colorado,Mountain,2001,2001-05-01,345808.0
1744,Colorado,Mountain,2001,2001-06-01,341022.0
1745,Colorado,Mountain,2001,2001-07-01,325398.0
1746,Colorado,Mountain,2001,2001-08-01,318663.0
1747,Colorado,Mountain,2001,2001-09-01,277184.0
1748,Colorado,Mountain,2001,2001-10-01,263839.0
1749,Colorado,Mountain,2001,2001-11-01,255741.0
1750,Colorado,Mountain,2001,2001-12-01,234682.0
1751,Colorado,Mountain,2002,2002-01-01,292905.0
1752,Colorado,Mountain,2002,2002-02-01,279003.0
1753,Colorado,Mountain,2002,2002-03-01,306668.0
1754,Colorado,Mountain,2002,2002-04-01,310499.0
1755,Colorado,Mountain,2002,2002-05-01,334233.0
1756,Colorado,Mountain,2002,2002-06-01,327323.0
1757,Colorado,Mountain,2002,2002-07-01,317963.0
1758,Colorado,Mountain,2002,2002-08-01,334098.0
1759,Colorado,Mountain,2002,2002-09-01,283329.0
1760,Colorado,Mountain,2002,2002-10-01,268126.0
1761,Colorado,Mountain,2002,2002-11-01,236366.0
1762,Colorado,Mountain,2002,2002-12-01,243597.0
1763,Colorado,Mountain,2003,2003-01-01,282377.48036
1764,Colorado,Mountain,2003,2003-02-01,278908.0623
1765,Colorado,Mountain,2003,2003-03-01,282992.07019
1766,Colorado,Mountain,2003,2003-04-01,316260.8669299999
1767,Colorado,Mountain,2003,2003-05-01,318359.05938
1768,Colorado,Mountain,2003,2003-06-01,310302.55158
1769,Colorado,Mountain,2003,2003-07-01,332443.83856
1770,Colorado,Mountain,2003,2003-08-01,322987.1296199999
1771,Colorado,Mountain,2003,2003-09-01,261330.22711
1772,Colorado,Mountain,2003,2003-10-01,220281.30603999994
1773,Colorado,Mountain,2003,2003-11-01,223068.72990999997
1774,Colorado,Mountain,2003,2003-12-01,206063.38023999994
1775,Colorado,Mountain,2004,2004-01-01,275265.51612903224
1776,Colorado,Mountain,2004,2004-02-01,252291.83870967742
1777,Colorado,Mountain,2004,2004-03-01,300052.4516129032
1778,Colorado,Mountain,2004,2004-04-01,313626.77419354836
1779,Colorado,Mountain,2004,2004-05-01,343008.9032258064
1780,Colorado,Mountain,2004,2004-06-01,307904.8387096774
1781,Colorado,Mountain,2004,2004-07-01,299955.3025806452
1782,Colorado,Mountain,2004,2004-08-01,315207.93548387097
1783,Colorado,Mountain,2004,2004-09-01,313023.12903225806
1784,Colorado,Mountain,2004,2004-10-01,250450.7741935484
1785,Colorado,Mountain,2004,2004-11-01,278171.3548387097
1786,Colorado,Mountain,2004,2004-12-01,235493.29032258064
1787,Colorado,Mountain,2005,2005-01-01,237499.83870967742
1788,Colorado,Mountain,2005,2005-02-01,249482.58064516127
1789,Colorado,Mountain,2005,2005-03-01,272539.25403225806
1790,Colorado,Mountain,2005,2005-04-01,316859.48387096776
1791,Colorado,Mountain,2005,2005-05-01,312403.98387096776
1792,Colorado,Mountain,2005,2005-06-01,349746.74596774194
1793,Colorado,Mountain,2005,2005-07-01,324909.375
1794,Colorado,Mountain,2005,2005-08-01,345235.4717741936
1795,Colorado,Mountain,2005,2005-09-01,280445.39112903224
1796,Colorado,Mountain,2005,2005-10-01,250000.0
1797,Colorado,Mountain,2005,2005-11-01,276849.20967741933
1798,Colorado,Mountain,2005,2005-12-01,268577.39516129036
1799,Colorado,Mountain,2006,2006-01-01,248393.6653225806
1800,Colorado,Mountain,2006,2006-02-01,258779.57258064512
1801,Colorado,Mountain,2006,2006-03-01,292935.00403225806
1802,Colorado,Mountain,2006,2006-04-01,286844.8387096774
1803,Colorado,Mountain,2006,2006-05-01,347408.29032258067
1804,Colorado,Mountain,2006,2006-06-01,340912.3306451613
1805,Colorado,Mountain,2006,2006-07-01,320394.67741935485
1806,Colorado,Mountain,2006,2006-08-01,346373.3548387097
1807,Colorado,Mountain,2006,2006-09-01,273373.1693548387
1808,Colorado,Mountain,2006,2006-10-01,287708.8387096774
1809,Colorado,Mountain,2006,2006-11-01,255562.06451612903
1810,Colorado,Mountain,2006,2006-12-01,256836.63709677418
1811,Colorado,Mountain,2007,2007-01-01,278872.8830645161
1812,Colorado,Mountain,2007,2007-02-01,255392.8064516129
1813,Colorado,Mountain,2007,2007-03-01,292715.34274193546
1814,Colorado,Mountain,2007,2007-04-01,275869.87903225806
1815,Colorado,Mountain,2007,2007-05-01,336495.80241935485
1816,Colorado,Mountain,2007,2007-06-01,340169.82258064515
1817,Colorado,Mountain,2007,2007-07-01,336384.2419354839
1818,Colorado,Mountain,2007,2007-08-01,359400.1612903226
1819,Colorado,Mountain,2007,2007-09-01,294366.14919354836
1820,Colorado,Mountain,2007,2007-10-01,301378.1693548387
1821,Colorado,Mountain,2007,2007-11-01,275745.39919354836
1822,Colorado,Mountain,2007,2007-12-01,267832.2379032258
1823,Colorado,Mountain,2008,2008-01-01,264700.35887096776
1824,Colorado,Mountain,2008,2008-02-01,292787.19758064515
1825,Colorado,Mountain,2008,2008-03-01,313839.87096774194
1826,Colorado,Mountain,2008,2008-04-01,327941.67741935485
1827,Colorado,Mountain,2008,2008-05-01,315930.8387096774
1828,Colorado,Mountain,2008,2008-06-01,336654.93548387097
1829,Colorado,Mountain,2008,2008-07-01,341803.42741935485
1830,Colorado,Mountain,2008,2008-08-01,335079.3266129032
1831,Colorado,Mountain,2008,2008-09-01,316939.96774193546
1832,Colorado,Mountain,2008,2008-10-01,275758.9838709677
1833,Colorado,Mountain,2008,2008-11-01,242886.31854838715
1834,Colorado,Mountain,2008,2008-12-01,279865.56048387097
1835,Colorado,Mountain,2009,2009-01-01,285093.6330645161
1836,Colorado,Mountain,2009,2009-02-01,283721.2379032258
1837,Colorado,Mountain,2009,2009-03-01,293348.7217741936
1838,Colorado,Mountain,2009,2009-04-01,303595.7580645161
1839,Colorado,Mountain,2009,2009-05-01,314530.4919354839
1840,Colorado,Mountain,2009,2009-06-01,346750.31451612903
1841,Colorado,Mountain,2009,2009-07-01,350418.31048387097
1842,Colorado,Mountain,2009,2009-08-01,331017.35080645164
1843,Colorado,Mountain,2009,2009-09-01,295028.5282258064
1844,Colorado,Mountain,2009,2009-10-01,276589.6532258064
1845,Colorado,Mountain,2009,2009-11-01,237387.92338709676
1846,Colorado,Mountain,2009,2009-12-01,240929.02822580645
1847,Colorado,Mountain,2010,2010-01-01,323427.2056451613
1848,Colorado,Mountain,2010,2010-02-01,289781.35887096776
1849,Colorado,Mountain,2010,2010-03-01,297087.33467741933
1850,Colorado,Mountain,2010,2010-04-01,295185.6612903226
1851,Colorado,Mountain,2010,2010-05-01,289027.51612903224
1852,Colorado,Mountain,2010,2010-06-01,348997.56048387097
1853,Colorado,Mountain,2010,2010-07-01,344509.10887096776
1854,Colorado,Mountain,2010,2010-08-01,321028.49596774194
1855,Colorado,Mountain,2010,2010-09-01,290977.5483870968
1856,Colorado,Mountain,2010,2010-10-01,255836.83870967742
1857,Colorado,Mountain,2010,2010-11-01,244615.32258064515
1858,Colorado,Mountain,2010,2010-12-01,254355.10483870967
1859,Colorado,Mountain,2011,2011-01-01,279791.37903225806
1860,Colorado,Mountain,2011,2011-02-01,268145.8306451613
1861,Colorado,Mountain,2011,2011-03-01,315537.35887096776
1862,Colorado,Mountain,2011,2011-04-01,312959.1370967742
1863,Colorado,Mountain,2011,2011-05-01,334402.6129032258
1864,Colorado,Mountain,2011,2011-06-01,350470.6129032258
1865,Colorado,Mountain,2011,2011-07-01,317930.3830645161
1866,Colorado,Mountain,2011,2011-08-01,343190.8870967742
1867,Colorado,Mountain,2011,2011-09-01,305010.39919354836
1868,Colorado,Mountain,2011,2011-10-01,258460.56854838712
1869,Colorado,Mountain,2011,2011-11-01,249600.6451612903
1870,Colorado,Mountain,2011,2011-12-01,236766.93548387097
1871,Colorado,Mountain,2012,2012-01-01,281270.48387096776
1872,Colorado,Mountain,2012,2012-02-01,283088.77419354836
1873,Colorado,Mountain,2012,2012-03-01,315247.1935483871
1874,Colorado,Mountain,2012,2012-04-01,323713.22580645164
1875,Colorado,Mountain,2012,2012-05-01,348731.3548387097
1876,Colorado,Mountain,2012,2012-06-01,354633.87096774194
1877,Colorado,Mountain,2012,2012-07-01,364821.93548387097
1878,Colorado,Mountain,2012,2012-08-01,357994.8387096774
1879,Colorado,Mountain,2012,2012-09-01,287097.93548387097
1880,Colorado,Mountain,2012,2012-10-01,259689.06451612903
1881,Colorado,Mountain,2012,2012-11-01,231600.90322580645
1882,Colorado,Mountain,2012,2012-12-01,220559.06451612903
1883,Colorado,Mountain,2013,2013-01-01,272850.77419354836
1884,Colorado,Mountain,2013,2013-02-01,283111.87096774194
1885,Colorado,Mountain,2013,2013-03-01,321301.3548387097
1886,Colorado,Mountain,2013,2013-04-01,306296.29032258067
1887,Colorado,Mountain,2013,2013-05-01,324913.3548387097
1888,Colorado,Mountain,2013,2013-06-01,355911.1612903226
1889,Colorado,Mountain,2013,2013-07-01,353105.0
1890,Colorado,Mountain,2013,2013-08-01,337398.29032258067
1891,Colorado,Mountain,2013,2013-09-01,281228.6129032258
1892,Colorado,Mountain,2013,2013-10-01,266578.03225806454
1893,Colorado,Mountain,2013,2013-11-01,312542.0967741936
1894,Colorado,Mountain,2013,2013-12-01,279511.22580645164
1895,Colorado,Mountain,2014,2014-01-01,267219.0967741936
1896,Colorado,Mountain,2014,2014-02-01,296763.32258064515
1897,Colorado,Mountain,2014,2014-03-01,319608.5806451613
1898,Colorado,Mountain,2014,2014-04-01,315063.8387096774
1899,Colorado,Mountain,2014,2014-05-01,317399.5806451613
1900,Colorado,Mountain,2014,2014-06-01,344925.67741935485
1901,Colorado,Mountain,2014,2014-07-01,364925.67741935485
1902,Colorado,Mountain,2014,2014-08-01,316657.32258064515
1903,Colorado,Mountain,2014,2014-09-01,307387.0
1904,Colorado,Mountain,2014,2014-10-01,307605.8387096774
1905,Colorado,Mountain,2014,2014-11-01,292803.22580645164
1906,Colorado,Mountain,2014,2014-12-01,291744.12903225806
1907,Colorado,Mountain,2015,2015-01-01,270030.06451612903
1908,Colorado,Mountain,2015,2015-02-01,266035.32258064515
1909,Colorado,Mountain,2015,2015-03-01,329959.3548387097
1910,Colorado,Mountain,2015,2015-04-01,321024.0967741936
1911,Colorado,Mountain,2015,2015-05-01,310959.4193548387
1912,Colorado,Mountain,2015,2015-06-01,362557.51612903224
1913,Colorado,Mountain,2015,2015-07-01,357657.93548387097
1914,Colorado,Mountain,2015,2015-08-01,318082.1612903226
1915,Colorado,Mountain,2015,2015-09-01,327631.8064516129
1916,Colorado,Mountain,2015,2015-10-01,294030.7419354839
1917,Colorado,Mountain,2015,2015-11-01,295815.9032258064
1918,Colorado,Mountain,2015,2015-12-01,209478.12903225806
1919,Colorado,Mountain,2016,2016-01-01,301157.4193548387
1920,Colorado,Mountain,2016,2016-02-01,336661.32258064515
1921,Colorado,Mountain,2016,2016-03-01,306749.7419354839
1922,Colorado,Mountain,2016,2016-04-01,315907.0967741936
1923,Colorado,Mountain,2016,2016-05-01,393958.7419354839
1924,Colorado,Mountain,2016,2016-06-01,315429.29032258067
1925,Colorado,Mountain,2016,2016-07-01,397147.3870967742
1926,Colorado,Mountain,2016,2016-08-01,311813.1935483871
1927,Colorado,Mountain,2016,2016-09-01,296227.77419354836
1928,Colorado,Mountain,2016,2016-10-01,296519.0967741936
1929,Colorado,Mountain,2016,2016-11-01,284754.51612903224
