notes,state,statecode,year,yearcode,month,monthcode,births,time
,Arkansas,5,2010,2010,February,2,2907,38
,Arkansas,5,2010,2010,March,3,3174,39
,Arkansas,5,2010,2010,April,4,3148,40
,Arkansas,5,2010,2010,May,5,3062,41
,Arkansas,5,2010,2010,June,6,3242,42
,Arkansas,5,2010,2010,July,7,3298,43
,Arkansas,5,2010,2010,August,8,3367,44
,Arkansas,5,2010,2010,September,9,3558,45
,Arkansas,5,2010,2010,October,10,3204,46
,Arkansas,5,2010,2010,November,11,3189,47
,Arkansas,5,2010,2010,December,12,3324,48
,Arkansas,5,2011,2011,January,1,3124,49
,Arkansas,5,2011,2011,February,2,2928,50
,Arkansas,5,2011,2011,March,3,3183,51
,Arkansas,5,2011,2011,April,4,2911,52
,Arkansas,5,2011,2011,May,5,3048,53
,Arkansas,5,2011,2011,June,6,3328,54
,Arkansas,5,2011,2011,July,7,3358,55
,Arkansas,5,2011,2011,August,8,3609,56
,Arkansas,5,2011,2011,September,9,3437,57
,Arkansas,5,2011,2011,October,10,3274,58
,Arkansas,5,2011,2011,November,11,3187,59
,Arkansas,5,2011,2011,December,12,3328,60
,Arkansas,5,2012,2012,January,1,3062,61
,Arkansas,5,2012,2012,February,2,3068,62
,Arkansas,5,2012,2012,March,3,3039,63
,Arkansas,5,2012,2012,April,4,2901,64
,Arkansas,5,2012,2012,May,5,3157,65
,Arkansas,5,2012,2012,June,6,3194,66
,Arkansas,5,2012,2012,July,7,3377,67
,Arkansas,5,2012,2012,August,8,3561,68
,Arkansas,5,2012,2012,September,9,3169,69
,Arkansas,5,2012,2012,October,10,3471,70
,Arkansas,5,2012,2012,November,11,3178,71
,Arkansas,5,2012,2012,December,12,3170,72
,Arkansas,5,2013,2013,January,1,3188,73
,Arkansas,5,2013,2013,February,2,2874,74
,Arkansas,5,2013,2013,March,3,2983,75
,Arkansas,5,2013,2013,April,4,2971,76
,Arkansas,5,2013,2013,May,5,3098,77
,Arkansas,5,2013,2013,June,6,2950,78
,Arkansas,5,2013,2013,July,7,3368,79
,Arkansas,5,2013,2013,August,8,3475,80
,Arkansas,5,2013,2013,September,9,3289,81
,Arkansas,5,2013,2013,October,10,3247,82
,Arkansas,5,2013,2013,November,11,2992,83
,Arkansas,5,2013,2013,December,12,3397,84
,Arkansas,5,2014,2014,January,1,3228,85
,Arkansas,5,2014,2014,February,2,2888,86
,Arkansas,5,2014,2014,March,3,3046,87
,Arkansas,5,2014,2014,April,4,3088,88
,Arkansas,5,2014,2014,May,5,3146,89
,Arkansas,5,2014,2014,June,6,3085,90
,Arkansas,5,2014,2014,July,7,3310,91
,Arkansas,5,2014,2014,August,8,3393,92
,Arkansas,5,2014,2014,September,9,3264,93
,Arkansas,5,2014,2014,October,10,3412,94
,Arkansas,5,2014,2014,November,11,3177,95
,Arkansas,5,2014,2014,December,12,3474,96
,Arkansas,5,2015,2015,January,1,3228,97
,Arkansas,5,2015,2015,February,2,2830,98
,Arkansas,5,2015,2015,March,3,3216,99
,Arkansas,5,2015,2015,April,4,3188,100
,Arkansas,5,2015,2015,May,5,3168,101
,Arkansas,5,2015,2015,June,6,3134,102
,Arkansas,5,2015,2015,July,7,3473,103
,Arkansas,5,2015,2015,August,8,3443,104
,Arkansas,5,2015,2015,September,9,3304,105
,Arkansas,5,2015,2015,October,10,3296,106
,Arkansas,5,2015,2015,November,11,3156,107
,Arkansas,5,2015,2015,December,12,3450,108
,Arkansas,5,2016,2016,January,1,3068,109
,Arkansas,5,2016,2016,February,2,2997,110
,Arkansas,5,2016,2016,March,3,3200,111
,Arkansas,5,2016,2016,April,4,2951,112
,Arkansas,5,2016,2016,May,5,3033,113
,Arkansas,5,2016,2016,June,6,3237,114
,Arkansas,5,2016,2016,July,7,3414,115
,Arkansas,5,2016,2016,August,8,3532,116
,Arkansas,5,2016,2016,September,9,3358,117
,Arkansas,5,2016,2016,October,10,3119,118
,Arkansas,5,2016,2016,November,11,3140,119
,Arkansas,5,2016,2016,December,12,3225,120
,Arkansas,5,2017,2017,January,1,3158,121
,Arkansas,5,2017,2017,February,2,2792,122
,Arkansas,5,2017,2017,March,3,3053,123
,Arkansas,5,2017,2017,April,4,2783,124
,Arkansas,5,2017,2017,May,5,3027,125
,Arkansas,5,2017,2017,June,6,3087,126
,Arkansas,5,2017,2017,July,7,3323,127
,Arkansas,5,2017,2017,August,8,3614,128
,Arkansas,5,2017,2017,September,9,3285,129
,Arkansas,5,2017,2017,October,10,3124,130
,Arkansas,5,2017,2017,November,11,3170,131
,Arkansas,5,2017,2017,December,12,3104,132
,Arkansas,5,2018,2018,January,1,3110,133
,Arkansas,5,2018,2018,February,2,2803,134
,Arkansas,5,2018,2018,March,3,3047,135
,Arkansas,5,2018,2018,April,4,2830,136
,Arkansas,5,2018,2018,May,5,3172,137
,Arkansas,5,2018,2018,June,6,3003,138
,Arkansas,5,2018,2018,July,7,3246,139
,Arkansas,5,2018,2018,August,8,3400,140
,Arkansas,5,2018,2018,September,9,3101,141
,Arkansas,5,2018,2018,October,10,3248,142
,Arkansas,5,2018,2018,November,11,2958,143
,Arkansas,5,2018,2018,December,12,3100,144
,Arkansas,5,2019,2019,January,1,3119,145
,Arkansas,5,2019,2019,February,2,2665,146
,Arkansas,5,2019,2019,March,3,2852,147
,Arkansas,5,2019,2019,April,4,2899,148
,Arkansas,5,2019,2019,May,5,3023,149
,Arkansas,5,2019,2019,June,6,2881,150
,Arkansas,5,2019,2019,July,7,3259,151
,Arkansas,5,2019,2019,August,8,3246,152
,Arkansas,5,2019,2019,September,9,3232,153
,Arkansas,5,2019,2019,October,10,3310,154
,Arkansas,5,2019,2019,November,11,2909,155
,Arkansas,5,2019,2019,December,12,3169,156
,Arkansas,5,2020,2020,January,1,2956,157
,Arkansas,5,2020,2020,February,2,2760,158
,Arkansas,5,2020,2020,March,3,2950,159
,Arkansas,5,2020,2020,April,4,2855,160
,Arkansas,5,2020,2020,May,5,2820,161
,Arkansas,5,2020,2020,June,6,2853,162
,Arkansas,5,2020,2020,July,7,3115,163
,Arkansas,5,2020,2020,August,8,3126,164
,Arkansas,5,2020,2020,September,9,3099,165
,Arkansas,5,2020,2020,October,10,3020,166
,Arkansas,5,2020,2020,November,11,2740,167
,Arkansas,5,2020,2020,December,12,2957,168
,Arkansas,5,2021,2021,January,1,2833,169
,Arkansas,5,2021,2021,February,2,2623,170
,Arkansas,5,2021,2021,March,3,3005,171
,Arkansas,5,2021,2021,April,4,2679,172
,Arkansas,5,2021,2021,May,5,2759,173
,Arkansas,5,2021,2021,June,6,3018,174
,Arkansas,5,2021,2021,July,7,3181,175
,Arkansas,5,2021,2021,August,8,3357,176
,Arkansas,5,2021,2021,September,9,3264,177
,Arkansas,5,2021,2021,October,10,3110,178
,Arkansas,5,2021,2021,November,11,2960,179
,Arkansas,5,2021,2021,December,12,3176,180
,Arkansas,5,2022,2022,January,1,2822,181
,Arkansas,5,2022,2022,February,2,2775,182
,Arkansas,5,2022,2022,March,3,2995,183
,Arkansas,5,2022,2022,April,4,2722,184
,Arkansas,5,2022,2022,May,5,2805,185
,Arkansas,5,2022,2022,June,6,2995,186
,Arkansas,5,2022,2022,July,7,3032,187
,Arkansas,5,2022,2022,August,8,3250,188
,Arkansas,5,2022,2022,September,9,3073,189
,Arkansas,5,2022,2022,October,10,2869,190
,Arkansas,5,2022,2022,November,11,2964,191
,Arkansas,5,2022,2022,December,12,3169,192
,California,6,2007,2007,January,1,46313,1
,California,6,2007,2007,February,2,41843,2
,California,6,2007,2007,March,3,46717,3
,California,6,2007,2007,April,4,43285,4
,California,6,2007,2007,May,5,46582,5
,California,6,2007,2007,June,6,46691,6
,California,6,2007,2007,July,7,49684,7
,California,6,2007,2007,August,8,51747,8
,California,6,2007,2007,September,9,49746,9
,California,6,2007,2007,October,10,49830,10
,California,6,2007,2007,November,11,47197,11
,California,6,2007,2007,December,12,46779,12
,California,6,2008,2008,January,1,46653,13
,California,6,2008,2008,February,2,44089,14
,California,6,2008,2008,March,3,45337,15
,California,6,2008,2008,April,4,44242,16
,California,6,2008,2008,May,5,45886,17
,California,6,2008,2008,June,6,44733,18
,California,6,2008,2008,July,7,48897,19
,California,6,2008,2008,August,8,48766,20
,California,6,2008,2008,September,9,47775,21
,California,6,2008,2008,October,10,46684,22
,California,6,2008,2008,November,11,42839,23
,California,6,2008,2008,December,12,45878,24
,California,6,2009,2009,January,1,44196,25
,California,6,2009,2009,February,2,40339,26
,California,6,2009,2009,March,3,44223,27
,California,6,2009,2009,April,4,42396,28
,California,6,2009,2009,May,5,43150,29
,California,6,2009,2009,June,6,43112,30
,California,6,2009,2009,July,7,46237,31
,California,6,2009,2009,August,8,46330,32
,California,6,2009,2009,September,9,47003,33
,California,6,2009,2009,October,10,45135,34
,California,6,2009,2009,November,11,41371,35
,California,6,2009,2009,December,12,43528,36
,California,6,2010,2010,January,1,41929,37
,California,6,2010,2010,February,2,38354,38
,California,6,2010,2010,March,3,42796,39
,California,6,2010,2010,April,4,40522,40
,California,6,2010,2010,May,5,41259,41
,California,6,2010,2010,June,6,41500,42
,California,6,2010,2010,July,7,43729,43
,California,6,2010,2010,August,8,45028,44
,California,6,2010,2010,September,9,45376,45
,California,6,2010,2010,October,10,44105,46
,California,6,2010,2010,November,11,42022,47
,California,6,2010,2010,December,12,43578,48
,California,6,2011,2011,January,1,41317,49
,California,6,2011,2011,February,2,38209,50
,California,6,2011,2011,March,3,42384,51
,California,6,2011,2011,April,4,40373,52
,California,6,2011,2011,May,5,41510,53
,California,6,2011,2011,June,6,42085,54
,California,6,2011,2011,July,7,43115,55
,California,6,2011,2011,August,8,45033,56
,California,6,2011,2011,September,9,43565,57
,California,6,2011,2011,October,10,42100,58
,California,6,2011,2011,November,11,40888,59
,California,6,2011,2011,December,12,41541,60
,California,6,2012,2012,January,1,40219,61
,California,6,2012,2012,February,2,38631,62
,California,6,2012,2012,March,3,41414,63
,California,6,2012,2012,April,4,38791,64
,California,6,2012,2012,May,5,41300,65
,California,6,2012,2012,June,6,40792,66
,California,6,2012,2012,July,7,43386,67
,California,6,2012,2012,August,8,46031,68
,California,6,2012,2012,September,9,44675,69
,California,6,2012,2012,October,10,44691,70
,California,6,2012,2012,November,11,42109,71
,California,6,2012,2012,December,12,41716,72
,California,6,2013,2013,January,1,41251,73
,California,6,2013,2013,February,2,36711,74
,California,6,2013,2013,March,3,40704,75
,California,6,2013,2013,April,4,38794,76
,California,6,2013,2013,May,5,40516,77
,California,6,2013,2013,June,6,39006,78
,California,6,2013,2013,July,7,42692,79
,California,6,2013,2013,August,8,44888,80
,California,6,2013,2013,September,9,43804,81
,California,6,2013,2013,October,10,43653,82
,California,6,2013,2013,November,11,40673,83
,California,6,2013,2013,December,12,42013,84
,California,6,2014,2014,January,1,41043,85
,California,6,2014,2014,February,2,37359,86
,California,6,2014,2014,March,3,40680,87
,California,6,2014,2014,April,4,39912,88
,California,6,2014,2014,May,5,41668,89
,California,6,2014,2014,June,6,40497,90
,California,6,2014,2014,July,7,44619,91
,California,6,2014,2014,August,8,44821,92
,California,6,2014,2014,September,9,45004,93
,California,6,2014,2014,October,10,43881,94
,California,6,2014,2014,November,11,41081,95
,California,6,2014,2014,December,12,42314,96
,California,6,2015,2015,January,1,40959,97
,California,6,2015,2015,February,2,37306,98
,California,6,2015,2015,March,3,40926,99
,California,6,2015,2015,April,4,39162,100
,California,6,2015,2015,May,5,40375,101
,California,6,2015,2015,June,6,39877,102
,California,6,2015,2015,July,7,43116,103
,California,6,2015,2015,August,8,43727,104
,California,6,2015,2015,September,9,43569,105
,California,6,2015,2015,October,10,41997,106
,California,6,2015,2015,November,11,39734,107
,California,6,2015,2015,December,12,41000,108
,California,6,2016,2016,January,1,39350,109
,California,6,2016,2016,February,2,37794,110
,California,6,2016,2016,March,3,40874,111
,California,6,2016,2016,April,4,38624,112
,California,6,2016,2016,May,5,39564,113
,California,6,2016,2016,June,6,39774,114
,California,6,2016,2016,July,7,41059,115
,California,6,2016,2016,August,8,45033,116
,California,6,2016,2016,September,9,44222,117
,California,6,2016,2016,October,10,42247,118
,California,6,2016,2016,November,11,39932,119
,California,6,2016,2016,December,12,40354,120
,California,6,2017,2017,January,1,39362,121
,California,6,2017,2017,February,2,36002,122
,California,6,2017,2017,March,3,39133,123
,California,6,2017,2017,April,4,36974,124
,California,6,2017,2017,May,5,39400,125
,California,6,2017,2017,June,6,38955,126
,California,6,2017,2017,July,7,40475,127
,California,6,2017,2017,August,8,42231,128
,California,6,2017,2017,September,9,41475,129
,California,6,2017,2017,October,10,40410,130
,California,6,2017,2017,November,11,38814,131
,California,6,2017,2017,December,12,38427,132
,California,6,2018,2018,January,1,38186,133
,California,6,2018,2018,February,2,34467,134
,California,6,2018,2018,March,3,37811,135
,California,6,2018,2018,April,4,35583,136
,California,6,2018,2018,May,5,37390,137
,California,6,2018,2018,June,6,36700,138
,California,6,2018,2018,July,7,39606,139
,California,6,2018,2018,August,8,41105,140
,California,6,2018,2018,September,9,39081,141
,California,6,2018,2018,October,10,39295,142
,California,6,2018,2018,November,11,38107,143
,California,6,2018,2018,December,12,37589,144
,California,6,2019,2019,January,1,37372,145
,California,6,2019,2019,February,2,33928,146
,California,6,2019,2019,March,3,37129,147
,California,6,2019,2019,April,4,35041,148
,California,6,2019,2019,May,5,37358,149
,California,6,2019,2019,June,6,35628,150
,California,6,2019,2019,July,7,39249,151
,California,6,2019,2019,August,8,40243,152
,California,6,2019,2019,September,9,38677,153
,California,6,2019,2019,October,10,39311,154
,California,6,2019,2019,November,11,36029,155
,California,6,2019,2019,December,12,36514,156
,California,6,2020,2020,January,1,35954,157
,California,6,2020,2020,February,2,33196,158
,California,6,2020,2020,March,3,34920,159
,California,6,2020,2020,April,4,33748,160
,California,6,2020,2020,May,5,34908,161
,California,6,2020,2020,June,6,34437,162
,California,6,2020,2020,July,7,37190,163
,California,6,2020,2020,August,8,37185,164
,California,6,2020,2020,September,9,36387,165
,California,6,2020,2020,October,10,35932,166
,California,6,2020,2020,November,11,33342,167
,California,6,2020,2020,December,12,33060,168
,California,6,2021,2021,January,1,31919,169
,California,6,2021,2021,February,2,30054,170
,California,6,2021,2021,March,3,34599,171
,California,6,2021,2021,April,4,33443,172
,California,6,2021,2021,May,5,34330,173
,California,6,2021,2021,June,6,34913,174
,California,6,2021,2021,July,7,36434,175
,California,6,2021,2021,August,8,38341,176
,California,6,2021,2021,September,9,37438,177
,California,6,2021,2021,October,10,37057,178
,California,6,2021,2021,November,11,35439,179
,California,6,2021,2021,December,12,36641,180
,California,6,2022,2022,January,1,34502,181
,California,6,2022,2022,February,2,31954,182
,California,6,2022,2022,March,3,35395,183
,California,6,2022,2022,April,4,32572,184
,California,6,2022,2022,May,5,34022,185
,California,6,2022,2022,June,6,34190,186
,California,6,2022,2022,July,7,36632,187
,California,6,2022,2022,August,8,37863,188
,California,6,2022,2022,September,9,35919,189
,California,6,2022,2022,October,10,35393,190
,California,6,2022,2022,November,11,35121,191
,California,6,2022,2022,December,12,35541,192
,Colorado,8,2007,2007,January,1,5795,1
,Colorado,8,2007,2007,February,2,5345,2
,Colorado,8,2007,2007,March,3,6042,3
,Colorado,8,2007,2007,April,4,5657,4
,Colorado,8,2007,2007,May,5,6150,5
,Colorado,8,2007,2007,June,6,5969,6
,Colorado,8,2007,2007,July,7,6163,7
,Colorado,8,2007,2007,August,8,6268,8
,Colorado,8,2007,2007,September,9,5960,9
,Colorado,8,2007,2007,October,10,6051,10
,Colorado,8,2007,2007,November,11,5737,11
,Colorado,8,2007,2007,December,12,5672,12
,Colorado,8,2008,2008,January,1,5753,13
,Colorado,8,2008,2008,February,2,5308,14
,Colorado,8,2008,2008,March,3,5945,15
,Colorado,8,2008,2008,April,4,5845,16
,Colorado,8,2008,2008,May,5,6136,17
,Colorado,8,2008,2008,June,6,5904,18
,Colorado,8,2008,2008,July,7,6310,19
,Colorado,8,2008,2008,August,8,6095,20
,Colorado,8,2008,2008,September,9,6015,21
,Colorado,8,2008,2008,October,10,5670,22
,Colorado,8,2008,2008,November,11,5357,23
,Colorado,8,2008,2008,December,12,5693,24
,Colorado,8,2009,2009,January,1,5409,25
,Colorado,8,2009,2009,February,2,5310,26
,Colorado,8,2009,2009,March,3,5752,27
,Colorado,8,2009,2009,April,4,5746,28
,Colorado,8,2009,2009,May,5,6023,29
,Colorado,8,2009,2009,June,6,5762,30
,Colorado,8,2009,2009,July,7,6116,31
,Colorado,8,2009,2009,August,8,5992,32
,Colorado,8,2009,2009,September,9,6025,33
,Colorado,8,2009,2009,October,10,5675,34
,Colorado,8,2009,2009,November,11,5256,35
,Colorado,8,2009,2009,December,12,5562,36
,Colorado,8,2010,2010,January,1,5263,37
,Colorado,8,2010,2010,February,2,4969,38
,Colorado,8,2010,2010,March,3,5685,39
,Colorado,8,2010,2010,April,4,5545,40
,Colorado,8,2010,2010,May,5,5627,41
,Colorado,8,2010,2010,June,6,5618,42
,Colorado,8,2010,2010,July,7,5772,43
,Colorado,8,2010,2010,August,8,5853,44
,Colorado,8,2010,2010,September,9,5857,45
,Colorado,8,2010,2010,October,10,5523,46
,Colorado,8,2010,2010,November,11,5321,47
,Colorado,8,2010,2010,December,12,5322,48
,Colorado,8,2011,2011,January,1,5075,49
,Colorado,8,2011,2011,February,2,4774,50
,Colorado,8,2011,2011,March,3,5626,51
,Colorado,8,2011,2011,April,4,5490,52
,Colorado,8,2011,2011,May,5,5619,53
,Colorado,8,2011,2011,June,6,5704,54
,Colorado,8,2011,2011,July,7,5758,55
,Colorado,8,2011,2011,August,8,5781,56
,Colorado,8,2011,2011,September,9,5564,57
,Colorado,8,2011,2011,October,10,5248,58
,Colorado,8,2011,2011,November,11,5147,59
,Colorado,8,2011,2011,December,12,5269,60
,Colorado,8,2012,2012,January,1,5226,61
,Colorado,8,2012,2012,February,2,4993,62
,Colorado,8,2012,2012,March,3,5385,63
,Colorado,8,2012,2012,April,4,5307,64
,Colorado,8,2012,2012,May,5,5555,65
,Colorado,8,2012,2012,June,6,5508,66
,Colorado,8,2012,2012,July,7,5644,67
,Colorado,8,2012,2012,August,8,6029,68
,Colorado,8,2012,2012,September,9,5584,69
,Colorado,8,2012,2012,October,10,5594,70
,Colorado,8,2012,2012,November,11,5240,71
,Colorado,8,2012,2012,December,12,5122,72
,Colorado,8,2013,2013,January,1,5080,73
,Colorado,8,2013,2013,February,2,4817,74
,Colorado,8,2013,2013,March,3,5338,75
,Colorado,8,2013,2013,April,4,5168,76
,Colorado,8,2013,2013,May,5,5583,77
,Colorado,8,2013,2013,June,6,5535,78
,Colorado,8,2013,2013,July,7,5909,79
,Colorado,8,2013,2013,August,8,5767,80
,Colorado,8,2013,2013,September,9,5689,81
,Colorado,8,2013,2013,October,10,5565,82
,Colorado,8,2013,2013,November,11,5154,83
,Colorado,8,2013,2013,December,12,5402,84
,Colorado,8,2014,2014,January,1,5284,85
,Colorado,8,2014,2014,February,2,4930,86
,Colorado,8,2014,2014,March,3,5498,87
,Colorado,8,2014,2014,April,4,5470,88
,Colorado,8,2014,2014,May,5,5613,89
,Colorado,8,2014,2014,June,6,5441,90
,Colorado,8,2014,2014,July,7,5940,91
,Colorado,8,2014,2014,August,8,5889,92
,Colorado,8,2014,2014,September,9,5668,93
,Colorado,8,2014,2014,October,10,5549,94
,Colorado,8,2014,2014,November,11,5116,95
,Colorado,8,2014,2014,December,12,5432,96
,Colorado,8,2015,2015,January,1,5303,97
,Colorado,8,2015,2015,February,2,4866,98
,Colorado,8,2015,2015,March,3,5685,99
,Colorado,8,2015,2015,April,4,5682,100
,Colorado,8,2015,2015,May,5,5478,101
,Colorado,8,2015,2015,June,6,5743,102
,Colorado,8,2015,2015,July,7,5929,103
,Colorado,8,2015,2015,August,8,5884,104
,Colorado,8,2015,2015,September,9,5645,105
,Colorado,8,2015,2015,October,10,5614,106
,Colorado,8,2015,2015,November,11,5143,107
,Colorado,8,2015,2015,December,12,5609,108
,Colorado,8,2016,2016,January,1,5336,109
,Colorado,8,2016,2016,February,2,4979,110
,Colorado,8,2016,2016,March,3,5559,111
,Colorado,8,2016,2016,April,4,5464,112
,Colorado,8,2016,2016,May,5,5678,113
,Colorado,8,2016,2016,June,6,5744,114
,Colorado,8,2016,2016,July,7,5813,115
,Colorado,8,2016,2016,August,8,6047,116
,Colorado,8,2016,2016,September,9,5878,117
,Colorado,8,2016,2016,October,10,5524,118
,Colorado,8,2016,2016,November,11,5336,119
,Colorado,8,2016,2016,December,12,5255,120
,Colorado,8,2017,2017,January,1,4990,121
,Colorado,8,2017,2017,February,2,4623,122
,Colorado,8,2017,2017,March,3,5464,123
,Colorado,8,2017,2017,April,4,5159,124
,Colorado,8,2017,2017,May,5,5526,125
,Colorado,8,2017,2017,June,6,5705,126
,Colorado,8,2017,2017,July,7,5596,127
,Colorado,8,2017,2017,August,8,5812,128
,Colorado,8,2017,2017,September,9,5609,129
,Colorado,8,2017,2017,October,10,5506,130
,Colorado,8,2017,2017,November,11,5099,131
,Colorado,8,2017,2017,December,12,5293,132
,Colorado,8,2018,2018,January,1,5196,133
,Colorado,8,2018,2018,February,2,4783,134
,Colorado,8,2018,2018,March,3,5279,135
,Colorado,8,2018,2018,April,4,5053,136
,Colorado,8,2018,2018,May,5,5443,137
,Colorado,8,2018,2018,June,6,5118,138
,Colorado,8,2018,2018,July,7,5513,139
,Colorado,8,2018,2018,August,8,5673,140
,Colorado,8,2018,2018,September,9,5439,141
,Colorado,8,2018,2018,October,10,5305,142
,Colorado,8,2018,2018,November,11,5058,143
,Colorado,8,2018,2018,December,12,5025,144
,Colorado,8,2019,2019,January,1,5104,145
,Colorado,8,2019,2019,February,2,4665,146
,Colorado,8,2019,2019,March,3,5126,147
,Colorado,8,2019,2019,April,4,5057,148
,Colorado,8,2019,2019,May,5,5402,149
,Colorado,8,2019,2019,June,6,5236,150
